"PRODUCT_ID","DATE","QNT_IN_STOCK","STORE_ID"
"3359012","05/01/20","   9","DC02"
"3367920","22/01/20","  22","DC02"
"3359011","24/01/20"," 171","DC02"
"3362901","02/01/20","  27","DC02"
"3368432","06/01/20","  96","DC02"
"3352504","26/01/20","   2","DC02"
"3361608","19/01/20","  19","DC02"
"3368435","19/01/20","  38","DC02"
"3368431","10/01/20","  25","DC02"
"3368433","16/01/20","   4","DC02"
"3365820","23/01/20","  43","DC02"
"3366065","23/01/20","  61","DC02"
"3365820","27/01/20","  36","DC02"
"3352502","31/01/20","  15","DC02"
"3396474","07/02/20","  50","DC02"
"3368434","18/01/20","  14","DC02"
"3359012","18/01/20","  98","DC02"
"3351643","21/01/20","  61","DC02"
"3368431","31/01/20","  45","DC02"
"3366068","11/02/20","  78","DC02"
"3352504","14/02/20","  18","DC02"
"3351645","18/02/20","  24","DC02"
"3366064","28/01/20","  54","DC02"
"3368435","11/02/20","  74","DC02"
"3366065","05/01/20"," 115","DC02"
"3366064","15/01/20","  42","DC02"
"3368429","25/01/20","  68","DC02"
"3368435","14/02/20","  31","DC02"
"3351644","09/01/20","  84","DC02"
"3379425","10/02/20","  79","DC02"
"3359012","09/01/20","  22","DC02"
"3352505","09/01/20","   2","DC02"
"3366065","09/01/20"," 104","DC02"
"3359012","15/02/20"," 106","DC02"
"3368430","12/01/20","  22","DC02"
"3361608","26/01/20","   3","DC02"
"3361608","23/01/20","  27","DC02"
"3355208","12/02/20","  71","DC02"
"3366066","09/02/20"," 157","DC02"
"3366067","09/02/20","  49","DC02"
"3366068","12/02/20","  66","DC02"
"3352503","19/01/20","   2","DC02"
"3391909","06/02/20"," 141","DC02"
"3368433","12/02/20"," 198","DC02"
"3366064","10/01/20","  48","DC02"
"3393309","10/01/20","  14","DC02"
"3355210","30/01/20","   1","DC02"
"3396475","06/02/20","  50","DC02"
"3362890","07/01/20","  15","DC02"
"3368429","30/01/20","  51","DC02"
"3352502","09/02/20","  13","DC02"
"3368430","21/01/20","  47","DC02"
"3359012","21/01/20","  79","DC02"
"3352506","14/01/20","   9","DC02"
"3365820","31/01/20","  29","DC02"
"3351645","17/02/20","  25","DC02"
"3351645","20/02/20","  15","DC02"
"3368430","19/02/20","  85","DC02"
"3368435","28/02/20","  59","DC02"
"3372728","24/02/20"," 163","DC02"
"3366063","24/02/20"," 130","DC02"
"3366068","28/02/20","   7","DC02"
"3366066","19/02/20"," 160","DC02"
"3368431","21/02/20","  59","DC02"
"3379425","24/02/20","  49","DC02"
"3359012","21/02/20"," 158","DC02"
"3379426","29/02/20","  31","DC02"
"3379426","19/02/20","  23","DC02"
"3379425","20/02/20","  37","DC02"
"3391910","26/02/20","  54","DC02"
"3352505","26/02/20","  10","DC02"
"3361608","05/01/20","   1","DC02"
"3351643","14/01/20","  33","DC02"
"3379427","06/01/20","  26","DC02"
"3372728","13/01/20"," 120","DC02"
"3355210","06/01/20","  27","DC02"
"3368435","07/01/20","   9","DC02"
"3368434","01/01/20","  27","DC02"
"3393309","11/01/20","   5","DC02"
"3393309","25/02/20","  40","DC02"
"3359011","15/01/20"," 234","DC02"
"3352506","16/01/20","   6","DC02"
"3367921","01/02/20","  22","DC02"
"3362890","27/02/20","  59","DC02"
"3396474","10/02/20","  48","DC02"
"3368430","08/02/20","  14","DC02"
"3351645","23/01/20"," 111","DC02"
"3355231","22/02/20","  54","DC02"
"3368429","16/01/20","  17","DC02"
"3396472","08/02/20","  49","DC02"
"3396473","08/02/20","  49","DC02"
"3365820","17/01/20","  34","DC02"
"3352506","30/01/20","  22","DC02"
"3352502","02/02/20","   4","DC02"
"3391910","03/02/20","  61","DC02"
"3355210","19/02/20","   4","DC02"
"3368433","06/02/20","  93","DC02"
"3368429","24/01/20","  72","DC02"
"3368433","24/01/20","   9","DC02"
"3372728","27/01/20","  24","DC02"
"3366064","24/01/20","  19","DC02"
"3366066","16/02/20"," 224","DC02"
"3366064","02/02/20","  41","DC02"
"3366065","02/02/20","  66","DC02"
"3368430","13/02/20","  52","DC02"
"3365820","14/01/20","   5","DC02"
"3352504","14/01/20","  10","DC02"
"3391910","14/01/20","  31","DC02"
"3391910","21/01/20","   5","DC02"
"3355209","13/02/20","  27","DC02"
"3393309","15/02/20","  78","DC02"
"3368432","23/02/20","  58","DC02"
"3379425","23/02/20","  38","DC02"
"3365819","13/02/20","  60","DC02"
"3365820","23/02/20","  61","DC02"
"3355231","26/02/20","  46","DC02"
"3361608","31/01/20","  24","DC02"
"3366064","20/02/20","  13","DC02"
"3366068","14/02/20","  56","DC02"
"3352505","14/02/20","   4","DC02"
"3359012","20/02/20","  84","DC02"
"3366067","22/01/20","  88","DC02"
"3352504","25/01/20","   5","DC02"
"3355209","11/02/20","  21","DC02"
"3396471","26/02/20","  32","DC02"
"3368429","15/01/20","  17","DC02"
"3352506","20/01/20","   2","DC02"
"3372728","19/02/20"," 166","DC02"
"3368434","09/02/20","  96","DC02"
"3379425","12/02/20","  76","DC02"
"3355231","21/02/20","  36","DC02"
"3359012","16/02/20","  82","DC02"
"3379425","21/02/20","  53","DC02"
"3396475","09/02/20","  46","DC02"
"3366065","03/02/20","  63","DC02"
"3355208","13/02/20","  64","DC02"
"3372728","29/02/20"," 162","DC02"
"3366066","10/02/20"," 140","DC02"
"3366068","10/02/20","  91","DC02"
"3366067","13/02/20","  42","DC02"
"3362890","20/02/20","  14","DC02"
"3366063","23/02/20"," 149","DC02"
"3351644","17/02/20","  72","DC02"
"3368429","26/02/20","  57","DC02"
"3368429","29/02/20","  39","DC02"
"3396471","20/02/20","  40","DC02"
"3368433","26/02/20","  48","DC02"
"3368431","07/02/20"," 102","DC02"
"3367921","04/02/20","  29","DC02"
"3368430","04/02/20","  45","DC02"
"3351645","19/02/20","  23","DC02"
"3366067","07/02/20","  58","DC02"
"3368430","11/02/20","  57","DC02"
"3362890","11/02/20","  24","DC02"
"3393309","14/02/20"," 100","DC02"
"3355231","14/02/20","  55","DC02"
"3366067","18/02/20","  29","DC02"
"3396471","22/02/20","  39","DC02"
"3352505","27/02/20","   9","DC02"
"3366065","04/02/20","  57","DC02"
"3365820","25/02/20","  61","DC02"
"3366064","17/02/20","  17","DC02"
"3351644","25/02/20"," 135","DC02"
"3379427","04/02/20","  18","DC02"
"3351644","15/02/20","  87","DC02"
"3362904","15/02/20","   9","DC02"
"3396471","25/02/20","  36","DC02"
"3368431","01/02/20","  33","DC02"
"3368435","01/02/20","  11","DC02"
"3362904","17/02/20","   4","DC02"
"3366063","22/02/20"," 162","DC02"
"3366064","22/02/20","  12","DC02"
"3366066","22/02/20","  82","DC02"
"3355209","12/02/20","  26","DC02"
"3368429","08/02/20","  22","DC02"
"3365819","22/02/20","  53","DC02"
"3359012","24/02/20","  94","DC02"
"3396471","08/02/20","  50","DC02"
"3396470","17/02/20","  35","DC02"
"3396474","17/02/20","  24","DC02"
"3352506","05/02/20","  14","DC02"
"3368435","21/02/20","  55","DC02"
"3365819","28/02/20","  40","DC02"
"3368430","03/02/20","  49","DC02"
"3362901","02/02/20","   6","DC02"
"3368432","09/02/20","  45","DC02"
"3365819","19/02/20","  44","DC02"
"3362890","28/02/20","  36","DC02"
"3396470","29/02/20","  89","DC02"
"3352502","06/02/20","   5","DC02"
"3351645","06/02/20","  67","DC02"
"3396470","09/02/20","  54","DC02"
"3396472","09/02/20","  47","DC02"
"3366065","16/02/20","  25","DC02"
"3396472","19/02/20","  21","DC02"
"3352505","09/02/20","  21","DC02"
"3352503","10/02/20","   6","DC02"
"3352504","10/02/20","  16","DC02"
"3367921","13/02/20","   6","DC02"
"3361608","29/02/20","   3","DC02"
"3366066","23/02/20"," 157","DC02"
"3368434","26/02/20","  71","DC02"
"3367921","07/02/20","  24","DC02"
"3368434","17/02/20","  11","DC02"
"3372728","26/02/20"," 163","DC02"
"3391910","01/02/20","  66","DC02"
"3372728","20/02/20"," 166","DC02"
"3361608","04/02/20","  24","DC02"
"3366066","04/02/20","  81","DC02"
"3396474","18/02/20","  23","DC02"
"3391909","18/02/20","  20","DC02"
"3362890","01/02/20","  16","DC02"
"3368435","25/02/20","  30","DC02"
"3368435","15/02/20","  18","DC02"
"3391910","17/02/20","  79","DC02"
"3379426","21/02/20","  11","DC02"
"3396475","19/02/20","  38","DC02"
"3359011","26/02/20"," 486","DC02"
"3365819","23/02/20","  52","DC02"
"3372728","23/02/20"," 163","DC02"
"3396473","23/02/20","  16","DC02"
"3351643","19/02/20","  68","DC02"
"3372728","27/02/20"," 163","DC02"
"3361608","18/02/20","  44","DC02"
"3368429","22/02/20","  73","DC02"
"3396473","25/02/20","  15","DC02"
"3396474","25/02/20","  55","DC02"
"3359011","24/02/20"," 537","DC02"
"3368430","24/02/20"," 129","DC02"
"3396475","24/02/20","  36","DC02"
"3367921","19/01/20","   5","DC02"
"3351644","19/01/20","  33","DC02"
"3355210","13/01/20","  22","DC02"
"3366068","30/01/20","  76","DC02"
"3368429","03/01/20","  40","DC02"
"3366064","13/01/20","  44","DC02"
"3379425","27/01/20","   1","DC02"
"3368435","27/01/20","  58","DC02"
"3391910","04/01/20","  48","DC02"
"3352506","18/01/20","   7","DC02"
"3361608","18/01/20","  20","DC02"
"3359011","25/01/20"," 134","DC02"
"3351645","28/01/20","  91","DC02"
"3352504","31/01/20","   7","DC02"
"3367921","15/01/20","  18","DC02"
"3365819","04/01/20","  43","DC02"
"3362890","22/01/20","  54","DC02"
"3355210","15/01/20","  12","DC02"
"3379426","22/01/20","  10","DC02"
"3391909","08/01/20","  39","DC02"
"3366063","15/01/20"," 109","DC02"
"3391910","15/01/20","  28","DC02"
"3352504","24/01/20","  11","DC02"
"3379425","29/01/20","  40","DC02"
"3351643","13/01/20","  36","DC02"
"3352504","12/01/20","  14","DC02"
"3368435","15/01/20","  37","DC02"
"3359012","02/01/20","  20","DC02"
"3355231","12/01/20","  31","DC02"
"3391909","29/01/20"," 180","DC02"
"3355231","29/01/20","  56","DC02"
"3393309","06/01/20","  27","DC02"
"3352503","09/01/20","   9","DC02"
"3352504","09/01/20","  12","DC02"
"3368435","26/01/20","  24","DC02"
"3391910","09/01/20","  40","DC02"
"3366065","10/01/20"," 103","DC02"
"3359012","17/01/20"," 112","DC02"
"3367921","30/01/20","  30","DC02"
"3368430","12/02/20","  70","DC02"
"3352503","27/01/20","   4","DC02"
"3367921","06/02/20","  16","DC02"
"3352505","04/01/20","   5","DC02"
"3379427","13/02/20","  42","DC02"
"3365819","21/01/20","  33","DC02"
"3366066","21/01/20","  63","DC02"
"3352503","31/01/20","   8","DC02"
"3352505","31/01/20","   8","DC02"
"3366068","18/02/20","  40","DC02"
"3379427","11/01/20","  38","DC02"
"3379427","15/02/20","  40","DC02"
"3352506","01/01/20","   1","DC02"
"3368429","28/01/20","  64","DC02"
"3391909","31/01/20"," 165","DC02"
"3359012","22/01/20","  66","DC02"
"3366068","28/01/20","  91","DC02"
"3368433","17/02/20"," 118","DC02"
"3368429","01/01/20","  42","DC02"
"3368433","01/01/20","  43","DC02"
"3359011","01/01/20","  58","DC02"
"3352506","13/01/20","  13","DC02"
"3366065","22/01/20","  62","DC02"
"3361608","17/02/20","  23","DC02"
"3352506","18/02/20","  11","DC02"
"3355209","01/01/20","  23","DC02"
"3366063","05/01/20"," 133","DC02"
"3352502","24/01/20","  10","DC02"
"3368431","11/02/20"," 109","DC02"
"3396471","18/02/20","  43","DC02"
"3355231","08/01/20","  25","DC02"
"3368431","13/01/20","  58","DC02"
"3368432","13/01/20","  65","DC02"
"3352506","12/01/20","   9","DC02"
"3362890","08/01/20","  28","DC02"
"3368434","09/01/20","  15","DC02"
"3352505","16/01/20","   2","DC02"
"3366068","01/02/20","  55","DC02"
"3351644","29/01/20"," 103","DC02"
"3355209","19/01/20","   9","DC02"
"3359012","05/02/20","  69","DC02"
"3352506","23/01/20","   3","DC02"
"3365820","06/01/20","  15","DC02"
"3367920","27/01/20","  24","DC02"
"3352502","06/01/20","  11","DC02"
"3366068","23/01/20","  37","DC02"
"3368431","12/02/20","  92","DC02"
"3351643","03/01/20","  65","DC02"
"3359011","06/01/20"," 131","DC02"
"3379425","10/01/20","  26","DC02"
"3366066","13/01/20"," 103","DC02"
"3368430","23/01/20","  23","DC02"
"3368435","23/01/20","  41","DC02"
"3365819","30/01/20","  46","DC02"
"3366068","09/02/20"," 103","DC02"
"3351645","13/02/20","  44","DC02"
"3352502","13/02/20","  19","DC02"
"3366068","10/01/20","  45","DC02"
"3365820","19/01/20","  30","DC02"
"3361608","27/01/20","   3","DC02"
"3396471","15/02/20","  44","DC02"
"3379425","15/02/20","  23","DC02"
"3379427","03/01/20","  16","DC02"
"3368429","07/01/20","  32","DC02"
"3351644","10/01/20","  82","DC02"
"3361608","14/01/20","  21","DC02"
"3352506","06/02/20","  13","DC02"
"3351644","06/02/20"," 106","DC02"
"3366064","13/02/20","  20","DC02"
"3365820","13/02/20","  35","DC02"
"3367921","04/01/20","   8","DC02"
"3396471","13/02/20","  46","DC02"
"3355209","14/02/20","  22","DC02"
"3366064","14/01/20","  43","DC02"
"3361608","28/01/20","   3","DC02"
"3379425","14/02/20","  51","DC02"
"3366066","15/02/20","  45","DC02"
"3361608","11/01/20","   6","DC02"
"3365819","25/01/20","  33","DC02"
"3379427","31/01/20","  25","DC02"
"3368433","28/01/20","  31","DC02"
"3365820","16/02/20","  27","DC02"
"3372728","05/01/20"," 121","DC02"
"3391909","01/02/20"," 158","DC02"
"3362890","01/01/20","   2","DC02"
"3391910","08/01/20","  45","DC02"
"3362890","15/01/20","  23","DC02"
"3393309","22/01/20","  95","DC02"
"3368432","25/01/20","  51","DC02"
"3351643","08/01/20","  51","DC02"
"3368433","08/01/20","  57","DC02"
"3367920","13/01/20","  10","DC02"
"3352505","24/01/20","  11","DC02"
"3365819","11/02/20","  40","DC02"
"3362901","05/01/20","  15","DC02"
"3396473","10/02/20","  47","DC02"
"3366066","02/01/20"," 147","DC02"
"3379425","01/02/20","   1","DC02"
"3372728","10/02/20"," 177","DC02"
"3368431","06/01/20","  76","DC02"
"3368433","06/01/20","  43","DC02"
"3351644","12/01/20","  80","DC02"
"3365819","26/01/20","  30","DC02"
"3359012","12/02/20"," 168","DC02"
"3365819","09/01/20","  37","DC02"
"3352505","05/02/20","  16","DC02"
"3366064","08/02/20","  24","DC02"
"3366068","08/02/20","  53","DC02"
"3366065","25/01/20","  55","DC02"
"3368429","18/02/20","  53","DC02"
"3362890","18/01/20","  12","DC02"
"3366063","22/01/20","  65","DC02"
"3368435","19/02/20","  32","DC02"
"3352502","22/01/20","  14","DC02"
"3359011","01/02/20"," 145","DC02"
"3359012","01/02/20","  48","DC02"
"3352504","11/02/20","  16","DC02"
"3396475","22/02/20","  36","DC02"
"3366063","20/01/20","  79","DC02"
"3393309","08/02/20"," 125","DC02"
"3359012","18/02/20"," 100","DC02"
"3368430","05/02/20","  47","DC02"
"3367920","10/02/20","  15","DC02"
"3359012","22/02/20"," 118","DC02"
"3352504","29/01/20","  16","DC02"
"3368431","08/02/20","  76","DC02"
"3368430","10/02/20","  69","DC02"
"3352503","05/02/20","   8","DC02"
"3379426","17/02/20","  13","DC02"
"3396471","21/02/20","  40","DC02"
"3366063","19/01/20","  92","DC02"
"3396473","24/02/20","  15","DC02"
"3366064","30/01/20","  53","DC02"
"3368434","03/02/20","  56","DC02"
"3368433","09/02/20"," 148","DC02"
"3379427","16/02/20","  32","DC02"
"3351643","21/02/20","  61","DC02"
"3393309","23/01/20","  76","DC02"
"3396472","06/02/20","  50","DC02"
"3362904","12/02/20","  12","DC02"
"3368434","12/02/20"," 101","DC02"
"3366064","21/02/20","  13","DC02"
"3362890","19/01/20","  21","DC02"
"3368435","30/01/20","  72","DC02"
"3366064","26/02/20","   8","DC02"
"3379425","29/02/20","  57","DC02"
"3366064","17/01/20","  36","DC02"
"3352504","09/02/20","  20","DC02"
"3351643","13/02/20","  68","DC02"
"3366068","24/01/20","  29","DC02"
"3355210","15/02/20","  11","DC02"
"3367920","15/02/20","  11","DC02"
"3393309","14/01/20","  28","DC02"
"3368429","21/01/20","  16","DC02"
"3351644","10/02/20"," 119","DC02"
"3355208","26/02/20","  43","DC02"
"3352503","26/02/20","   7","DC02"
"3368432","28/01/20","   2","DC02"
"3391910","11/02/20"," 100","DC02"
"3396474","11/02/20","  47","DC02"
"3368433","20/02/20","  76","DC02"
"3379425","26/02/20","  60","DC02"
"3379425","21/01/20","   7","DC02"
"3352503","28/01/20","   3","DC02"
"3352506","28/01/20","   7","DC02"
"3351644","18/01/20","  40","DC02"
"3362901","01/01/20","  53","DC02"
"3368430","09/01/20","  31","DC02"
"3368430","10/01/20","  49","DC02"
"3368429","12/01/20","  33","DC02"
"3352502","10/01/20","  16","DC02"
"3366063","04/01/20"," 142","DC02"
"3352506","07/01/20","   2","DC02"
"3355208","04/01/20","  36","DC02"
"3365820","03/01/20","  18","DC02"
"3352505","11/01/20","   7","DC02"
"3355210","08/01/20","  22","DC02"
"3351643","01/01/20","  67","DC02"
"3351644","01/01/20"," 123","DC02"
"3372728","01/01/20"," 123","DC02"
"3368431","01/01/20","  49","DC02"
"3367920","04/01/20","   1","DC02"
"3351645","04/01/20","   4","DC02"
"3355231","05/01/20","  15","DC02"
"3393309","02/01/20","  12","DC02"
"3368429","06/01/20","  35","DC02"
"3359012","06/01/20","  23","DC02"
"3352505","15/01/20","   3","DC02"
"3352504","20/01/20","   1","DC02"
"3368435","25/01/20","  34","DC02"
"3355209","25/01/20","  12","DC02"
"3355210","02/01/20","  22","DC02"
"3366064","05/01/20","  59","DC02"
"3351643","09/01/20","  45","DC02"
"3361608","09/01/20","  19","DC02"
"3366065","30/01/20","  73","DC02"
"3359011","12/01/20"," 155","DC02"
"3368430","26/01/20","  29","DC02"
"3366066","26/01/20","  89","DC02"
"3391909","03/01/20","  66","DC02"
"3366063","06/01/20"," 129","DC02"
"3366063","13/01/20"," 123","DC02"
"3352506","19/01/20","   2","DC02"
"3391909","13/01/20","   1","DC02"
"3368435","14/01/20","  15","DC02"
"3362901","17/01/20","  28","DC02"
"3368431","21/01/20","  36","DC02"
"3366067","24/01/20","  84","DC02"
"3351643","04/01/20","  62","DC02"
"3391909","21/01/20"," 139","DC02"
"3351644","28/01/20"," 107","DC02"
"3366063","08/01/20"," 134","DC02"
"3355231","11/01/20","  32","DC02"
"3359012","17/02/20"," 116","DC02"
"3352504","20/02/20","  18","DC02"
"3366063","07/02/20","  37","DC02"
"3351643","11/02/20","  71","DC02"
"3361608","11/02/20","  33","DC02"
"3372728","18/02/20"," 167","DC02"
"3355208","01/02/20","  37","DC02"
"3352505","07/02/20","  21","DC02"
"3379426","11/02/20","  20","DC02"
"3372728","11/02/20"," 172","DC02"
"3366068","27/02/20","  11","DC02"
"3355231","27/02/20","  44","DC02"
"3351644","08/02/20","  81","DC02"
"3368432","22/02/20","  72","DC02"
"3351643","01/02/20","  92","DC02"
"3368429","01/02/20","  49","DC02"
"3368435","08/02/20"," 128","DC02"
"3359012","08/02/20"," 153","DC02"
"3352506","12/02/20","  15","DC02"
"3366066","17/02/20"," 202","DC02"
"3379427","22/02/20","  32","DC02"
"3352506","25/02/20","  14","DC02"
"3396472","25/02/20","  60","DC02"
"3368429","16/02/20","  16","DC02"
"3362890","16/02/20","  34","DC02"
"3352506","24/02/20","  20","DC02"
"3352503","28/02/20","  13","DC02"
"3366063","08/02/20","  29","DC02"
"3352504","08/02/20","  24","DC02"
"3366065","24/02/20","  20","DC02"
"3368431","28/02/20"," 114","DC02"
"3366065","12/02/20","  33","DC02"
"3368429","09/02/20","  19","DC02"
"3391909","12/02/20","  82","DC02"
"3352503","02/02/20","   3","DC02"
"3368432","30/01/20","  38","DC02"
"3365820","10/02/20","  24","DC02"
"3391909","23/02/20","   2","DC02"
"3366068","13/02/20","  62","DC02"
"3362890","26/02/20","  46","DC02"
